"Date","Time","Site","Rep","FQ_ID","FQ_PH","FQ_chl","FQ_ratio","CF_PH","CF_chl","CF_ratio","temperature_C","DO_pct","turbidity","chl_RFU","maramataka","weather_description","water_description","Notes"
2025-01-20,"9:45","Hannah's Bay",1,"A",0.1,6.7,0.01,1749.2,7104.5,0.24,21.3,102.3,1.4,2.75,"Korekore-piri-ki-ng?-Tangaroa ","Overcast, fine spells. ","Murky, slight wave action with wind. ",NA
2025-01-20,"9:45","Hannah's Bay",2,"A",0.1,8.91,0.01,1953.3,7560.6,0.25,21.3,102.3,1.4,2.75,"Korekore-piri-ki-ng?-Tangaroa ","Overcast, fine spells. ","Murky, slight wave action with wind. ",NA
2025-01-20,"9:45","Hannah's Bay",3,"A",0.1,8.57,0.01,2092.5,6816.5,0.3,21.3,102.3,1.4,2.75,"Korekore-piri-ki-ng?-Tangaroa ","Overcast, fine spells. ","Murky, slight wave action with wind. ",NA
2025-01-20,"10:40","Te P?hue",1,NA,0.1,0.75,0.13,120.9,630.67,0.19,22.2,88.5,0.45,0.31,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, little wave action",NA
2025-01-20,"10:40","Te P?hue",2,NA,0.1,0.35,0.28,29.57,519.35,0.05,22.2,88.5,0.45,0.31,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, little wave action",NA
2025-01-20,"10:40","Te P?hue",3,NA,0.1,0.7,0.14,0.69,602.74,0.001,22.2,88.5,0.45,0.31,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, little wave action",NA
2025-01-20,"10:53","Ohau Channel",1,NA,0.1,2.77,0.03,265.77,839.96,0.31,20.2,80.6,1.02,0.5,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, slight wave action",NA
2025-01-20,"10:53","Ohau Channel",2,NA,0.1,2.22,0.04,440.97,906.26,0.48,20.2,80.6,1.02,0.5,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, slight wave action",NA
2025-01-20,"10:53","Ohau Channel",3,NA,0.1,1.68,0.05,98.1,2255.6,0.13,20.2,80.6,1.02,0.5,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, slight wave action",NA
2025-01-20,"11:23","Hamurana (bridge)",1,NA,0.1,2.03,0.04,98.24,558.29,0.17,19.1,146.3,0.79,0.43,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Murky, slight wave action with wind. ",NA
2025-01-20,"11:23","Hamurana (bridge)",2,NA,0.1,2.23,0.04,239.72,1004.7,0.23,19.1,146.3,0.79,0.43,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Murky, slight wave action with wind. ",NA
2025-01-20,"11:23","Hamurana (bridge)",3,NA,0.1,1.34,0.07,170.98,1013.5,0.16,19.1,146.3,0.79,0.43,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Murky, slight wave action with wind. ",NA
2025-01-20,"11:39","Hamurana (West)",1,NA,0.1,1.49,0.06,109.91,509.35,0.21,21.8,124.5,0.6,0.28,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Murky, slight wave action with wind. ",NA
2025-01-20,"11:39","Hamurana (West)",2,NA,0.1,2.13,0.04,66.6,593.97,0.11,21.8,124.5,0.6,0.28,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Murky, slight wave action with wind. ",NA
2025-01-20,"11:39","Hamurana (West)",3,NA,0.1,1.98,0.05,92.02,699.59,0.13,21.8,124.5,0.6,0.28,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Murky, slight wave action with wind. ",NA
2025-01-20,"11:56","Awahou (Tarimano)",1,NA,64,1.78,35.95,72.12,315.75,0.22,14.7,100.1,0.81,0.07,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, little wave action",NA
2025-01-20,"11:56","Awahou (Tarimano)",2,NA,17.04,0.94,NA,92.71,215.45,0.43,14.7,100.1,0.81,0.07,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, little wave action",NA
2025-01-20,"11:56","Awahou (Tarimano)",3,NA,0.1,2.27,0.04,36.41,167.45,0.21,14.7,100.1,0.81,0.07,"Korekore-piri-ki-ng?-Tangaroa ",NA,"Clear, little wave action",NA
2025-01-20,"12:28","Ngongotaha",1,NA,0.1,1.48,0.05,425.34,1112.3,0.2,19.5,109.8,2.92,0.41,"Korekore-piri-ki-ng?-Tangaroa ",NA,"moderate wave action, murky water",NA
2025-01-20,"12:28","Ngongotaha",2,NA,0.1,2.33,0.06,388.05,1471.4,0.43,19.5,109.8,2.92,0.41,"Korekore-piri-ki-ng?-Tangaroa ",NA,"moderate wave action, murky water",NA
2025-01-20,"12:28","Ngongotaha",3,NA,0.1,1.09,0.05,561.02,1702.2,0.33,19.5,109.8,2.92,0.41,"Korekore-piri-ki-ng?-Tangaroa ",NA,"moderate wave action, murky water",NA
2025-01-20,"12:53","Lake Front",1,NA,0.1,9.7,0.01,1555.6,5695.8,0.27,20.9,142.1,3.95,0.77,"Korekore-piri-ki-ng?-Tangaroa ",NA,"moderate wave action, murky water",NA
2025-01-20,"12:53","Lake Front",2,NA,0.1,7.93,0.01,1572,5353.9,0.2,20.9,142.1,3.95,0.77,"Korekore-piri-ki-ng?-Tangaroa ",NA,"moderate wave action, murky water",NA
2025-01-20,"12:53","Lake Front",3,NA,0.1,6.36,0.01,1557,4443.2,0.35,20.9,142.1,3.95,0.77,"Korekore-piri-ki-ng?-Tangaroa ",NA,"moderate wave action, murky water",NA
2025-01-22,"10:27","Hannah's Bay",1,"A",0.1,5.47,0.01,891.47,9226.6,0.09,20,99.9,11.1,1.93,"Tangaroa-?-roto ","Overcast/fine spells , Southeasterlies","Murky, slight wave action with wind. ",NA
2025-01-22,"10:27","Hannah's Bay",2,"A",0.1,7.68,0.01,1021.2,8855,0.11,20,99.9,11.1,1.93,"Tangaroa-?-roto ","Overcast/fine spells , Southeasterlies","Murky, slight wave action with wind. ",NA
2025-01-22,"10:27","Hannah's Bay",3,"A",0.1,11.28,0,415.54,3046.7,0.13,20,99.9,11.1,1.93,"Tangaroa-?-roto ","Overcast/fine spells , Southeasterlies","Murky, slight wave action with wind. ",NA
2025-01-22,"10:57","Te P?hue",1,NA,0.1,1.14,0.08,132.57,527.75,0.25,20.1,91.8,0.64,0.22,"Tangaroa-?-roto ",NA,"Clear, little wave action",NA
2025-01-22,"10:57","Te P?hue",2,NA,0.1,0.95,1.1,129.12,564.36,0.1,20.1,91.8,0.64,0.22,"Tangaroa-?-roto ",NA,"Clear, little wave action",NA
2025-01-22,"10:57","Te P?hue",3,NA,0.1,0.9,0.11,175.13,518.13,0.11,20.1,91.8,0.64,0.22,"Tangaroa-?-roto ",NA,"Clear, little wave action",NA
2025-01-22,"11:14","Ohau Channel",1,NA,0.1,3.4,0.02,269.22,440.52,0.61,19.9,91.2,0.85,0.21,"Tangaroa-?-roto ",NA,"Murky (due to swimmers stirring up sediment), slight wave action. ",NA
2025-01-22,"11:14","Ohau Channel",2,NA,0.1,1.68,0.05,878.41,699.81,1.35,19.9,91.2,0.85,0.21,"Tangaroa-?-roto ",NA,"Murky (due to swimmers stirring up sediment), slight wave action. ",NA
2025-01-22,"11:14","Ohau Channel",3,NA,0.1,3.65,0.02,901.07,3871,0.23,19.9,91.2,0.85,0.21,"Tangaroa-?-roto ",NA,"Murky (due to swimmers stirring up sediment), slight wave action. ",NA
2025-01-22,"11:37","Hamurana (bridge)",1,NA,54.6,4.54,12.03,622.01,8021.2,0.07,17.5,121.8,4.35,4.53,"Tangaroa-?-roto ",NA,"Murky, high wave action with wind ",NA
2025-01-22,"11:37","Hamurana (bridge)",2,NA,43.65,7.63,5.72,554.96,3684.3,0.15,17.5,121.8,4.35,4.53,"Tangaroa-?-roto ",NA,"Murky, high wave action with wind ",NA
2025-01-22,"11:37","Hamurana (bridge)",3,NA,28.78,5.67,5.07,730.78,5433.2,0.13,17.5,121.8,4.35,4.53,"Tangaroa-?-roto ",NA,"Murky, high wave action with wind ",NA
2025-01-22,"11:54","Hamurana (West)",1,NA,46,4.13,9.72,372.92,1485.4,0.25,19.2,103.8,11.37,1,"Tangaroa-?-roto ",NA,"Murky, high wave action with wind ",NA
2025-01-22,"11:54","Hamurana (West)",2,NA,17.82,3.95,4.51,462.94,1700.9,0.27,19.2,103.8,11.37,1,"Tangaroa-?-roto ",NA,"Murky, high wave action with wind ",NA
2025-01-22,"11:54","Hamurana (West)",3,NA,49.13,2.57,19.11,393.58,1397.3,0.28,19.2,103.8,11.37,1,"Tangaroa-?-roto ",NA,"Murky, high wave action with wind ",NA
2025-01-22,"12:21","Ngongotaha",1,NA,10.78,4.75,2.25,455.34,1622.3,0.28,18.7,111.3,3.82,0.51,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"12:21","Ngongotaha",2,NA,0.1,3.75,0.02,388.05,1471.4,0.26,18.7,111.3,3.82,0.51,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"12:21","Ngongotaha",3,NA,6.25,11.72,0.53,581.07,1712.2,0.33,18.7,111.3,3.82,0.51,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"12:40","Te Koutu",1,NA,0.1,2.13,0.04,585.15,2026.2,0.28,20.8,109,1.26,0.62,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"12:40","Te Koutu",2,NA,0.1,4,0.02,320.07,1545.6,0.2,20.8,109,1.26,0.62,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"12:40","Te Koutu",3,NA,19.39,2.22,8.73,407.25,2622.4,0.15,20.8,109,1.26,0.62,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"13:05","Lake Front",1,NA,46,0.75,61.33,175.82,730.04,0.24,23,102.8,1.61,0.41,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"13:05","Lake Front",2,NA,0.1,1.83,0.05,284.35,1061.5,0.26,23,102.8,1.61,0.41,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-22,"13:05","Lake Front",3,NA,0.1,1.02,0.06,180.66,922.18,0.19,23,102.8,1.61,0.41,"Tangaroa-?-roto ",NA,"moderate wave action, murky water",NA
2025-01-24,"11:02","Hannah's Bay",1,"A",0.1,1.18,0.05,339.97,1262.1,0.27,21.8,96.6,1.14,1.01,"?tane ","Finespells, light winds ","Murky, lake weed wash up, moderate wave action ",NA
2025-01-24,"11:02","Hannah's Bay",2,"A",0.1,3.45,0.02,266.46,1699.1,0.16,21.8,96.6,1.14,1.01,"?tane ","Finespells, light winds ","Murky, lake weed wash up, moderate wave action ",NA
2025-01-24,"11:02","Hannah's Bay",3,"A",0.1,4.29,0.02,302.87,1677.3,0.18,21.8,96.6,1.14,1.01,"?tane ","Finespells, light winds ","Murky, lake weed wash up, moderate wave action ",NA
2025-01-24,"11:36","Te P?hue",1,NA,0.1,2.37,0.04,162.07,1828.2,0.09,21.5,96.5,2.91,0.59,"?tane ",NA,"clear, flat ",NA
2025-01-24,"11:36","Te P?hue",2,NA,0.1,3.5,0.02,243.8,2102.1,0.12,21.5,96.5,2.91,0.59,"?tane ",NA,"clear, flat ",NA
2025-01-24,"11:36","Te P?hue",3,NA,0.1,2.22,0.04,192.33,1863.9,0.1,21.5,96.5,2.91,0.59,"?tane ",NA,"clear, flat ",NA
2025-01-24,"11:51","Ohau Channel",1,NA,0.1,4.24,0.02,287.12,2264.3,0.13,22.3,111,3.04,0.65,"?tane ",NA,"Clear, flat. ",NA
2025-01-24,"11:51","Ohau Channel",2,NA,0.1,2.86,0.03,512.33,2196.3,0.23,22.3,111,3.04,0.65,"?tane ",NA,"Clear, flat. ",NA
2025-01-24,"11:51","Ohau Channel",3,NA,20.95,3.85,5.44,1950.5,2822.6,0.51,22.3,111,3.04,0.65,"?tane ",NA,"Clear, flat. ",NA
2025-01-24,"12:27","Hamurana (bridge)",1,NA,42.86,5.32,8.05,515.79,2598.4,8.05,23,138.6,2.07,1.61,"?tane ",NA,"Murky, high wave action with wind ",NA
2025-01-24,"12:27","Hamurana (bridge)",2,NA,20.17,4.44,4.54,473.95,2100.3,4.54,23,138.6,2.07,1.61,"?tane ",NA,"Murky, high wave action with wind ",NA
2025-01-24,"12:27","Hamurana (bridge)",3,NA,0.1,4.83,0.02,427.91,3043.3,0.02,23,138.6,2.07,1.61,"?tane ",NA,"Murky, high wave action with wind ",NA
2025-01-24,"12:44","Hamurana (West)",1,NA,0.1,4.34,0.02,808.36,2257.3,0.35,24.2,118,6.5,1.3,"?tane ",NA,"Murky, high wave action with wind ",NA
2025-01-24,"12:44","Hamurana (West)",2,NA,0.1,4.88,0.02,662.11,2859.2,0.23,24.2,118,6.5,1.3,"?tane ",NA,"Murky, high wave action with wind ",NA
2025-01-24,"12:44","Hamurana (West)",3,NA,0.76,4.19,0.41,547.36,2295.7,0.23,24.2,118,6.5,1.3,"?tane ",NA,"Murky, high wave action with wind ",NA
2025-01-24,"13:06","Awahou (Tarimano)",1,NA,0.1,0.11,0.11,89.95,2295.7,0.24,15.7,97.8,1.04,0.13,"?tane ",NA,"Clear, slight wave action ",NA
2025-01-24,"13:06","Awahou (Tarimano)",2,NA,22.47,0.75,0.13,56.3,371.6,0.2,15.7,97.8,1.04,0.13,"?tane ",NA,"Clear, slight wave action ",NA
2025-01-24,"13:06","Awahou (Tarimano)",3,NA,34.26,0.55,15.45,113.99,274.76,0.4,15.7,97.8,1.04,0.13,"?tane ",NA,"Clear, slight wave action ",NA
2025-01-24,"13:31","Ngongotaha",1,NA,0.1,3.65,0.02,133.26,960.34,0.13,24.7,116.4,1.43,0.58,"?tane ",NA,"Murky, slight wave action ",NA
2025-01-24,"13:31","Ngongotaha",2,NA,33.47,2.96,11.3,217.06,1691.3,0.12,24.7,116.4,1.43,0.58,"?tane ",NA,"Murky, slight wave action ",NA
2025-01-24,"13:31","Ngongotaha",3,NA,34.26,1.59,21.54,225.28,1196.7,0.18,24.7,116.4,1.43,0.58,"?tane ",NA,"Murky, slight wave action ",NA
2025-01-24,"13:56","Te Koutu",1,NA,46.78,2.47,18.93,57.69,432.68,0.13,25.3,129.2,1.43,0.58,"?tane ",NA,"Murky, moderate wave action ",NA
2025-01-24,"13:56","Te Koutu",2,NA,20.95,0.85,24.95,166.22,566.68,0.29,25.3,129.2,1.43,0.58,"?tane ",NA,"Murky, moderate wave action ",NA
2025-01-24,"13:56","Te Koutu",3,NA,28,0.85,32.94,26.11,431.75,0.06,25.3,129.2,1.43,0.58,"?tane ",NA,"Murky, moderate wave action ",NA
2025-01-24,"10:23","Lake Front",1,NA,0.1,1.34,0.07,63.9,641.13,0.0997,22.2,96.5,0.78,0.19,"?tane ",NA,"Murky, high wave action, lake weed build up on shore ",NA
2025-01-24,"10:23","Lake Front",2,NA,0.1,1.39,0.07,92.02,839.12,0.1097,22.2,96.5,0.78,0.19,"?tane ",NA,"Murky, high wave action, lake weed build up on shore ",NA
2025-01-24,"10:23","Lake Front",3,NA,0.1,2.47,0.04,143.56,811.19,0.177,22.2,96.5,0.78,0.19,"?tane ",NA,"Murky, high wave action, lake weed build up on shore ",NA
2025-01-29,"9:40","Hannah's Bay",1,"A",0.1,4.58,0.02,598.2,2865.3,0.22,21.6,97.4,1.35,1,"Tapikiora","Overcast, slight winds ","Murky,  lake weed build up on shore,  moderate wave action ",NA
2025-01-29,"9:40","Hannah's Bay",2,"A",0.1,3.92,0.02,395.58,3284.9,0.12,21.6,97.4,1.35,1,"Tapikiora","Overcast, slight winds ","Murky,  lake weed build up on shore,  moderate wave action ",NA
2025-01-29,"9:40","Hannah's Bay",3,"A",0.1,5.05,0.02,4715.63,3199.3,0.14,21.6,97.4,1.35,1,"Tapikiora","Overcast, slight winds ","Murky,  lake weed build up on shore,  moderate wave action ",NA
2025-01-29,"10:10","Te P?hue",1,"A",0.1,1.44,0.06,239.72,1140,0.21,21.5,96.5,1.6,0.52,"Tapikiora",NA,"Clear, slight wave action ",NA
2025-01-29,"10:10","Te P?hue",2,"A",0.1,2.08,0.05,395.58,992.65,0.39,21.5,96.5,1.6,0.52,"Tapikiora",NA,"Clear, slight wave action ",NA
2025-01-29,"10:10","Te P?hue",3,"A",0.1,1.29,0.05,205.39,1043.1,0.19,21.5,96.5,1.6,0.52,"Tapikiora",NA,"Clear, slight wave action ",NA
2025-01-29,"10:45","Ohau Channel",1,"A",0.1,5.22,0.01,365.39,1338,0.27,20.6,92.2,2.06,0.86,"Tapikiora",NA,"Clear, moderate wave action ",NA
2025-01-29,"10:45","Ohau Channel",2,"A",0.1,1.73,0.05,410.02,2077.6,0.19,20.6,92.2,2.06,0.86,"Tapikiora",NA,"Clear, moderate wave action ",NA
2025-01-29,"10:45","Ohau Channel",3,"A",0.1,3.7,0.02,599.44,2652.4,0.22,20.6,92.2,2.06,0.86,"Tapikiora",NA,"Clear, moderate wave action ",NA
2025-01-29,"11:05","Hamurana (East)",1,"A",0.1,10.64,0,1475.3,4139.7,0.35,20.8,98.7,4.02,2.39,"Tapikiora",NA,"Murky, slight wave action, lake weed build up on shore ",NA
2025-01-29,"11:05","Hamurana (East)",2,"A",0.1,6.06,0.01,1470.4,7478.6,0.19,20.8,98.7,4.02,2.39,"Tapikiora",NA,"Murky, slight wave action, lake weed build up on shore ",NA
2025-01-29,"11:05","Hamurana (East)",3,"A",0.1,11.77,0,1416.9,5196.8,0.27,20.8,98.7,4.02,2.39,"Tapikiora",NA,"Murky, slight wave action, lake weed build up on shore ",NA
2025-01-29,"11:30","Hamurana (bridge)",1,"A",0.1,3.85,0.02,331.74,2767.6,0.11,20.4,104.9,1.22,0.5,"Tapikiora",NA,"Murky, high wave action, lake weed build up on shore (stinky!!!) ",NA
2025-01-29,"11:30","Hamurana (bridge)",2,"A",0.1,2.13,0.04,465.01,4689.2,0.09,20.4,104.9,1.22,0.5,"Tapikiora",NA,"Murky, high wave action, lake weed build up on shore (stinky!!!) ",NA
2025-01-29,"11:30","Hamurana (bridge)",3,"A",0.1,2.62,0.03,484.21,2022.7,0.23,20.4,104.9,1.22,0.5,"Tapikiora",NA,"Murky, high wave action, lake weed build up on shore (stinky!!!) ",NA
2025-01-29,"11:45","Hamurana (West)",1,"A",0.1,0.85,0.11,258.93,2158.8,0.11,22.3,104.1,0.59,0.44,"Tapikiora",NA,"Murky, high wave action, lake weed build up on shore. ",NA
2025-01-29,"11:45","Hamurana (West)",2,"A",0.1,1.24,0.08,170.36,937.64,0.18,22.3,104.1,0.59,0.44,"Tapikiora",NA,"Murky, high wave action, lake weed build up on shore. ",NA
2025-01-29,"11:45","Hamurana (West)",3,"A",0.1,1.63,0.06,280.9,1740.1,0.16,22.3,104.1,0.59,0.44,"Tapikiora",NA,"Murky, high wave action, lake weed build up on shore. ",NA
2025-01-29,"12:07","Awahou (Tarimano)",1,"A",0.1,0.05,2,0,0,0,14.2,94.5,1.12,0.06,"Tapikiora",NA,"Clear, flat. ",NA
2025-01-29,"12:07","Awahou (Tarimano)",2,"A",0.1,0.05,2,0,0,0,14.2,94.5,1.12,0.06,"Tapikiora",NA,"Clear, flat. ",NA
2025-01-29,"12:07","Awahou (Tarimano)",3,"A",0.1,0,NA,0,0,0,14.2,94.5,1.12,0.06,"Tapikiora",NA,"Clear, flat. ",NA
2025-01-29,"12:30","Ngongotaha",1,"A",0.1,2.13,0.04,146.32,987.58,0.16,20.8,111.2,0.71,0.35,"Tapikiora",NA,"Murky but slightly clear?, moderate wave action. ",NA
2025-01-29,"12:30","Ngongotaha",2,"A",0.1,1.14,0.08,175.13,1524.7,0.11,20.8,111.2,0.71,0.35,"Tapikiora",NA,"Murky but slightly clear?, moderate wave action. ",NA
2025-01-29,"12:30","Ngongotaha",3,"A",0.1,1,0.1,159.31,1688.6,0.09,20.8,111.2,0.71,0.35,"Tapikiora",NA,"Murky but slightly clear?, moderate wave action. ",NA
2025-01-29,"13:00","Te Koutu",1,"A",0.1,2.08,0.04,122.97,1295.3,0.09,22.7,117.7,1.04,0.43,"Tapikiora",NA,"Clear-ish, moderate wave action. ",NA
2025-01-29,"13:00","Te Koutu",2,"A",0.1,2.57,0.03,197.79,1351,0.14,22.7,117.7,1.04,0.43,"Tapikiora",NA,"Clear-ish, moderate wave action. ",NA
2025-01-29,"13:00","Te Koutu",3,"A",0.1,1.88,0.05,217.06,1119.1,0.19,22.7,117.7,1.04,0.43,"Tapikiora",NA,"Clear-ish, moderate wave action. ",NA
2025-01-29,"13:30","Lake Front",1,"A",5.5,4.93,1.11,257.25,1097.3,0.22,21.2,115.8,1.34,0.4,"Tapikiora",NA,"Murky, moderate wave action, lake weed build up on shore ",NA
2025-01-29,"13:30","Lake Front",2,"A",0.1,2.03,0.04,294.65,1255.1,0.23,21.2,115.8,1.34,0.4,"Tapikiora",NA,"Murky, moderate wave action, lake weed build up on shore ",NA
2025-01-29,"13:30","Lake Front",3,"A",0.1,2.13,0.04,204.7,983.87,0.2,21.2,115.8,1.34,0.4,"Tapikiora",NA,"Murky, moderate wave action, lake weed build up on shore ",NA
2025-01-31,"10:40","Hannah's Bay",1,"A",0.1,7.09,0.01,703.28,3743.6,0.18,23.3,97.1,0.98,2.31,"?tirea","Moderately fine, slight winds ","Murky, moderate wave action",NA
2025-01-31,"10:40","Hannah's Bay",2,"A",0.1,7.49,0.07,813.2,4579.3,0.17,23.3,97.1,0.98,2.31,"?tirea","Moderately fine, slight winds ","Murky, moderate wave action",NA
2025-01-31,"10:40","Hannah's Bay",3,"A",0.1,6.31,0.01,768.57,4096.9,0.18,23.3,97.1,0.98,2.31,"?tirea","Moderately fine, slight winds ","Murky, moderate wave action",NA
2025-01-31,"11:20","Te P?hue",1,NA,0.1,2.22,0.04,270,1462.7,0.18,23,102,1.26,1.09,"?tirea",NA,"Clear, flat ",NA
2025-01-31,"11:20","Te P?hue",2,NA,0.1,2.37,0.03,361.93,2034.9,0.17,23,102,1.26,1.09,"?tirea",NA,"Clear, flat ",NA
2025-01-31,"11:20","Te P?hue",3,NA,0.1,2.42,0.04,318.69,1749.7,0.18,23,102,1.26,1.09,"?tirea",NA,"Clear, flat ",NA
2025-01-31,"11:47","Ohau Channel",1,NA,0.1,22.2,0.04,128.43,460.34,0.13,22.5,103.3,0.81,0.46,"?tirea",NA,"Clear, slight wave action ",NA
2025-01-31,"11:47","Ohau Channel",2,NA,0.1,1.19,0.08,297.41,1140.8,0.26,22.5,103.3,0.81,0.46,"?tirea",NA,"Clear, slight wave action ",NA
2025-01-31,"11:47","Ohau Channel",3,NA,0.1,0.8,0.12,102.31,935.03,0.19,22.5,103.3,0.81,0.46,"?tirea",NA,"Clear, slight wave action ",NA
2025-01-31,"12:13","Hamurana (bridge)",1,NA,22.52,1.44,15.63,229.43,2207.6,0.1,22.7,97.2,1.14,0.53,"?tirea",NA,"Murky, moderate wave action, lake weed wash up on shore ",NA
2025-01-31,"12:13","Hamurana (bridge)",2,NA,0.03,2.62,0.03,403.87,2596.7,0.15,22.7,97.2,1.14,0.53,"?tirea",NA,"Murky, moderate wave action, lake weed wash up on shore ",NA
